sample,parcela,medida,n_veg_pixels,NDVI,GNDVI,NDRE,CIrededge,SAVI,EVI,VARI,TGI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity
V11_d50_b3,39,V11,62753,0.7855005264282227,0.25121405720710754,0.30928075313568115,0.9569144248962402,0.5279814600944519,2.304591178894043,36.88766860961914,0.16056253015995026,0.2210436463356018,0.22138532996177673,0.020263873040676117,0.1386909931898117,0.5579163432121277,0.033160979757911,1.5519675541760094,0.959991627963225,19.39553492308709,0.6650020350076034,11.631900201560468,145.7814085104691,3.280179637977643,4.097012569065404,1.196587423109106,-0.4627453924262818,0.9566214442149495,0.966561030184544,0.8100527001748572,1.5519675541760094,142.3006911517263,10858.992811411375,0.6896861407898476,0.4816932831910103,0.43938746485057845,0.9951462326535714,0.43451117098528996,0.8247600991210786,0.3703069940897274,0.4395049205304059,1.4322171081249293,0.605752581983969,0.8247269178763568,0.31664507342797993,0.4395536421342404,1.6972150387767755,0.6902754467675563,0.8247065617468201
V11_d0_b2,25,V11,64722,0.7204436659812927,0.11550173163414001,0.22731243073940277,0.6079892516136169,0.5031301975250244,-0.9930495023727417,1.6031817197799683,0.19177468121051788,0.25621241331100464,0.20682594180107117,0.046977948397397995,0.1910916268825531,0.5597881078720093,0.028666355014116646,1.3873701113929515,0.9558605498803577,15.71576115666917,0.6839276603543147,11.030970588453531,121.55131919347195,3.28012259110013,4.039806861601978,1.1529065097808269,-0.47643512871387683,0.959201882372633,0.9631438067346803,0.7523989928509894,1.3873701113929515,229.21952733309618,8624.373549762333,0.7060062982023367,0.4938476536020985,0.402437331535395,0.9613747874220294,0.4095701585073539,0.8351012637775961,0.3800008996479586,0.4024857770492777,1.3823098436384662,0.5949098382086413,0.8350907548648018,0.32380568060856585,0.40244676478897884,1.6369031919711765,0.6876047481692769,0.8351000464812319
V11_d100_b4,53,V11,64958,0.793337881565094,0.28445619344711304,0.32161760330200195,1.0059479475021362,0.5677621960639954,-0.7015534043312073,0.9928951859474182,0.16007785499095917,0.23182442784309387,0.21549484133720398,0.028022969141602516,0.15502232313156128,0.566100001335144,0.02848944393291679,1.5283466765950084,0.9573297380591559,17.908803543858134,0.6736255124721889,11.817988580637344,142.6548753774469,3.300476744515217,4.111711641300236,1.1836229887476661,-0.46440615889281694,0.9575177288116136,0.9656462753567012,0.7890523180033069,1.5283466765950084,111.97257826675894,9601.62034597683,0.6969310679332102,0.48406566557384056,0.43384307635013675,0.9864006698922991,0.42125168628530774,0.8288716224850994,0.3709563601120829,0.433609315548087,1.4184519678676661,0.5993488496230697,0.8288956034586252,0.3160197274113451,0.4334314472883565,1.680349144930645,0.6894599562072896,0.8289216945573563
V11_d0_b2,32,V11,64227,0.727720320224762,0.2598077952861786,0.2378023862838745,0.6550955772399902,0.4875102937221527,0.7567329406738281,4.992748737335205,0.14818324148654938,0.2191953957080841,0.20625697076320648,0.030907543376088142,0.1433573216199875,0.5279350876808167,0.034395989125121915,1.594009380048065,0.952058389125116,16.624487067766715,0.6812284713327778,10.500579355997855,117.66646238268422,3.236797731281592,4.030144521589095,1.198270404287918,-0.4637782565569976,0.9551224174164068,0.9590826173851055,0.786757576951091,1.594009380048065,283.86294136817264,9483.789963940806,0.7056073322528646,0.49707300399978616,0.4468027771231071,0.9669239513828318,0.416660421265758,0.8289445582467101,0.3871889900426714,0.44701655610492486,1.3912833709623829,0.5945996704480709,0.8289009522376828,0.3325973382538944,0.4470309609995954,1.6510130229635533,0.6843067018663833,0.8288699994897128
V11_d200_b1,4,V11,65191,0.8136280179023743,0.21772675216197968,0.3598223924636841,1.1773192882537842,0.5935066342353821,0.8630313277244568,2.3032662868499756,0.17945457994937897,0.2457074224948883,0.21969911456108093,0.030909385532140732,0.17240010201931,0.5952966809272766,0.028144235200041997,1.3327342707492438,0.963211662158046,18.113542889460017,0.692131541587635,13.177420225676583,168.72027356421347,3.2982078948801683,4.0569723257121355,1.1356633744195994,-0.4906059768424998,0.9635595333723667,0.9756521522881691,0.7293728354678894,1.3327342707492438,-40.25968943796033,9564.00064005427,0.7131431367781423,0.49501229863267054,0.3929326240369372,0.9569936488020612,0.40019241244506215,0.8373767553294561,0.38162733562243606,0.3928542594796495,1.3742628123290013,0.5786553480372317,0.8374238611178288,0.3273358415641807,0.3928892304592544,1.621940804419027,0.6635511058839169,0.8374050120330077
V11_d200_b1,11,V11,63663,0.8002829551696777,0.24273988604545593,0.3412070572376251,213.30418395996094,0.5531255006790161,2.0472235679626465,1.1024034023284912,0.1629868596792221,0.22067493200302124,0.20724111795425415,0.025601105764508247,0.14942215383052826,0.5375502109527588,0.03288811306177445,1.179361257458631,0.9607674941143153,15.030409487801519,0.7148094006590937,11.975270380865481,135.3239838449404,3.2356075068719985,3.9347211164407305,1.0827086728296138,-0.5006879708885552,0.9632105134920327,0.9705841750506317,0.666189874523535,1.179361257458631,76.68213856077483,7554.084269289016,0.7324561398522413,0.5256763112520719,0.35733414899935434,0.8883433322161789,0.3726360217406447,0.8511910113820983,0.41167405761903714,0.3573875108957896,1.282397435894463,0.5612822469972045,0.8511727300934303,0.35498808126183545,0.3572702198976012,1.5182845483410603,0.6539368102629948,0.851203140459255
V11_d400_b4,52,V11,65460,0.8383767604827881,0.37290993332862854,0.3703392446041107,1.2636443376541138,0.6029285788536072,0.9852595925331116,1.2235496044158936,0.14704738557338715,0.21746963262557983,0.2174188792705536,0.019871126860380173,0.1395447850227356,0.5584604144096375,0.03248992776446987,1.3437720617562299,0.960609982262322,17.057266521635327,0.6885556407791995,11.924897940379124,142.01150723441816,3.2573600425962996,4.026822906603205,1.13651466542074,-0.47508737363358433,0.9584675453860879,0.9686097106734831,0.736264157892385,1.3437720617562299,53.941997298674266,9213.631744702261,0.7093655193537982,0.5065655773012858,0.3897273177453875,0.9355704132546994,0.3975078790623139,0.8406456380156555,0.3944741295889469,0.38975755596066236,1.3473143144813564,0.5758925398849308,0.8406505698174095,0.3402601955725358,0.3897779504991653,1.5942659883093366,0.6611553846080696,0.8406370276447156
V11_d200_b2,24,V11,65324,0.7724897265434265,0.18368622660636902,0.30500921607017517,0.9145022630691528,0.5674200057983398,-0.5998134613037109,2.288299798965454,0.18331298232078552,0.2595490515232086,0.21137700974941254,0.0384044423699379,0.1952740103006363,0.5823296308517456,0.03189747246478643,1.4986914218840854,0.9578349033826108,17.77170624582908,0.6765040630718381,11.270367633463694,133.61729663860447,3.2685451487383648,4.064193911958552,1.1793855329030305,-0.4661993971861794,0.956801012144512,0.9663472404758846,0.7810671839391167,1.4986914218840854,151.28183442181574,9719.114706353505,0.6998187356611449,0.4920694750072603,0.42753034092241193,0.9776422309891304,0.4077026241765268,0.8302292511719676,0.3831617700321287,0.42738792749614796,1.4031640301208441,0.578347783629551,0.8302624665893827,0.3309218021417284,0.42730659335464083,1.6563956307437393,0.664287685963064,0.8302928309638296
V11_d200_b4,51,V11,64884,0.8420284986495972,0.31509459018707275,0.3784058392047882,52.3828125,0.5915090441703796,0.6272464394569397,1.7602037191390991,0.16585485637187958,0.22269001603126526,0.2221907675266266,0.019208494573831558,0.14349523186683655,0.5696603059768677,0.026153115745905352,1.5420348142036473,0.9559711147851938,17.511626817333752,0.6666864034334483,12.307869687405196,149.48627124595143,3.308880922511693,4.143017417477336,1.1938848633761276,-0.45336893668818945,0.9549174489336703,0.9624552482642308,0.8051600180118967,1.5420348142036473,64.6442258552263,9188.248001717791,0.6912304169164598,0.4780731936422693,0.43620588394209153,1.002027410464166,0.43342711110750914,0.8252711458801052,0.36490395075402093,0.4361620280237819,1.4433687573088245,0.6068061531720528,0.82530100446107,0.3108753018240369,0.43632957584012955,1.7093136468822188,0.6881354437827556,0.8252470686721485
V11_d200_b2,33,V11,64829,0.7828900218009949,0.2520090639591217,0.3195745646953583,0.9957423806190491,0.5384836196899414,0.1904335618019104,3.028839349746704,0.1567801684141159,0.2240389585494995,0.2108161598443985,0.02573825791478157,0.1517145335674286,0.5453372597694397,0.029766583908492385,1.6079539263739855,0.9543153534846432,17.59840612724588,0.6679355891488586,11.140742470220008,130.56272332606906,3.2809045111176594,4.105540548794677,1.2043072018307979,-0.4534385475956658,0.9539143304278066,0.9621219880386432,0.8111292707595592,1.6079539263739855,178.1459380803111,9638.327112685236,0.6925212789080484,0.4845971633784074,0.4525574242510124,0.9951399416051369,0.41542654730373507,0.8256737756707182,0.37515241450086045,0.4527149699539669,1.4276525487064777,0.5894147066193469,0.8256390546298622,0.32196342511003495,0.45269009885316736,1.6864465200274066,0.6796927333532906,0.8256490129369937
V11_d300_b1,5,V11,65518,0.8267850875854492,0.2762989103794098,0.36754584312438965,1.209227204322815,0.6132476329803467,0.808225154876709,1.9378670454025269,0.17381985485553741,0.24286524951457977,0.21679340302944183,0.03084990568459034,0.17230257391929626,0.5874912738800049,0.027906692094357276,1.3356192723804339,0.961283585674973,17.248747018379763,0.6888761457698847,12.650450547080247,155.23080327414104,3.292489525957471,4.055493151371499,1.1377382098020972,-0.4831101132850049,0.96149443506608,0.9717951729539179,0.7356867011976582,1.3356192723804339,8.46316843155654,8946.384948119565,0.7100271144351379,0.49392479516459986,0.39556454481312375,0.9612434907125895,0.40176417313482216,0.8364788598985405,0.3810329169214004,0.3955547317299891,1.3799496044980466,0.5818030973066506,0.8364931814845997,0.32639646750954815,0.39545806495203134,1.6295929252040366,0.6698938620528506,0.8365128618575608
V11_d300_b1,10,V11,62679,0.8257647156715393,0.271479070186615,0.3718140721321106,5919.73193359375,0.5647741556167603,0.6174209713935852,39.53253936767578,0.15827377140522003,0.21563056111335754,0.21364668011665344,0.01883818581700325,0.14194774627685547,0.540411114692688,0.0277988785025731,1.2863479985416366,0.9571812862039399,15.020862193499436,0.7065516398595216,12.371497956032474,141.35763105738206,3.2852154223565764,4.0264883253783905,1.1130393978538582,-0.48860228795997934,0.962275997534464,0.9656108510765045,0.6964584935436431,1.2863479985416366,81.24182811424953,7655.828207463959,0.7256390066171534,0.5141640186028962,0.38358505218435357,0.916923659471016,0.3805228764687203,0.844495310363484,0.3998281639288277,0.38366299218935696,1.3216126744995167,0.567181115050424,0.8444776146718911,0.3433996454789099,0.38358614287669734,1.562234551098571,0.6589948991717807,0.844499447280227
V11_d300_b3,50,V11,65366,0.8573967218399048,0.3685472309589386,0.38586562871932983,1.3487110137939453,0.5917525887489319,0.8892650008201599,1.349388837814331,0.15339934825897217,0.21251481771469116,0.22079864144325256,0.015161336399614811,0.13127483427524567,0.559499979019165,0.025818234869630786,1.5174699860778682,0.9554881082726827,17.04566945054665,0.6607327438607604,12.24903286340422,146.6076539233422,3.307978892697281,4.1396175628498275,1.188477466348948,-0.45139355088799876,0.9541892997761958,0.9621858623962656,0.8117486906154638,1.5174699860778682,54.551314695882354,9047.37079260515,0.6851555933503811,0.4625313239441254,0.43723475806643697,1.0293687241826908,0.443393127410468,0.8220738797709988,0.3457164912822054,0.4372394788117344,1.4813381654123696,0.6227834846653386,0.8220832588467317,0.28982723540202115,0.4373233953869906,1.752003980247101,0.7092370226680598,0.8220480747852377
V11_d0_b3,37,V11,64437,0.7757253646850586,0.14697054028511047,0.2758115530014038,41.865360260009766,0.5037967562675476,2.9113056659698486,1.7928091287612915,0.17978575825691223,0.22952207922935486,0.2093864232301712,0.026861978694796562,0.15889117121696472,0.5405881404876709,0.029628148711791282,1.5626048772822136,0.9540877249545342,17.017288684566026,0.6714935087692036,10.614028071815621,120.42438645184959,3.2711514835318627,4.085291097883109,1.1959379534978374,-0.45397254220169536,0.9535244666963966,0.9578541987805803,0.7991139339755202,1.5626048772822136,265.45265957092766,9680.48097941777,0.6959168648764134,0.4835713676755424,0.4429444799868343,0.9894824675522119,0.43114273715787266,0.8262500218163655,0.3685986881259261,0.4430063735099569,1.4246981082231025,0.617422457737137,0.8262411805724412,0.3108659646956218,0.4429905418959046,1.690890492879146,0.71351689197049,0.8262667685471023
V11_d50_b2,20,V11,62503,0.7807002067565918,0.13840951025485992,0.3030245900154114,890.5623168945312,0.5216919779777527,1.3886653184890747,2.4289770126342773,0.1802007257938385,0.23052020370960236,0.20649753510951996,0.02729305438697338,0.1672612726688385,0.5340055227279663,0.026708738216548095,1.555568222531912,0.9523967293477578,16.338879673122566,0.6769489394190602,11.4613041920344,130.4380052986616,3.298090680886798,4.115677243751773,1.1883745249707804,-0.4591135504869055,0.95599560477229,0.9600239803226011,0.7874010618538752,1.555568222531912,161.57077301742015,8775.746523480515,0.700331435354024,0.48891316025310083,0.44101257068335115,0.97941332328304,0.413779800690418,0.828807982225394,0.37540899246356757,0.4412119034009264,1.409613010213005,0.5949032871966695,0.8287668072057823,0.3195794141100903,0.4412117886274737,1.6683922090513654,0.6871969517516272,0.828768098837277
V11_d300_b3,48,V11,65313,0.8104153871536255,0.2503286600112915,0.34887415170669556,1.1210309267044067,0.6124725937843323,-2.1561264991760254,2.236354112625122,0.18320006132125854,0.2599585950374603,0.22066791355609894,0.033782683312892914,0.19573616981506348,0.6057367324829102,0.028983751974490265,1.5123265318673642,0.9584931461284486,18.217792855050696,0.6694029862485937,12.304857492502492,152.5899116012139,3.2920295948480653,4.110412949898178,1.1852001911700367,-0.4588406173224832,0.955768720594069,0.9665091403645709,0.7958406132855355,1.5123265318673642,34.99658661991731,9734.10669240625,0.693234912399802,0.47851515102831893,0.43085530043187037,0.9994154808485199,0.4259736305681163,0.8269626605394602,0.3649997774575522,0.4308888107097313,1.437256866850272,0.6016559905994787,0.8269569313525872,0.3104784520692541,0.43095007949945435,1.6994747355660993,0.6871146465104081,0.8269414377178026
V11_d100_b2,23,V11,65512,0.7941589951515198,0.26875734329223633,0.30507218837738037,0.9076923727989197,0.5943800806999207,2.158095598220825,1.321597695350647,0.17646992206573486,0.25646430253982544,0.21625199913978577,0.03605222702026367,0.19431623816490173,0.5877504944801331,0.030045782730812085,1.661654481076188,0.9546513830205882,18.320894789004086,0.660755866034955,11.38285740560778,137.17241676656536,3.286531566592504,4.130560782072589,1.2162748395154437,-0.4472127385875958,0.9525652536883061,0.961415072537981,0.8309345350308208,1.661654481076188,156.0554624619735,10090.280526357923,0.6859702174169724,0.47700812477756993,0.4621316297767902,1.0089865244853966,0.4269957038958845,0.823124983417268,0.3645219325928266,0.4621476207460058,1.4514212881863078,0.6031590471807105,0.823118777343119,0.3102206478400752,0.4622070271364627,1.7177468724310794,0.6915941351821361,0.8230849286187312
V11_d50_b4,57,V11,65132,0.7663478851318359,0.2466079443693161,0.28282731771469116,0.8186869621276855,0.5695222020149231,0.9628592133522034,3.175797462463379,0.17159011960029602,0.25665971636772156,0.21441638469696045,0.03715001419186592,0.19691911339759827,0.5789754390716553,0.02322400309090092,1.5880334482263048,0.9495592102396424,15.741560111319938,0.6605683169037867,12.486730451167631,145.3144858582835,3.325055993892629,4.163106837921941,1.200422019089239,-0.4489038048094917,0.9540216571164242,0.9574262684967779,0.8209654234345778,1.5880334482263048,124.2444873553219,7765.514712285954,0.6850104942554079,0.4483114153431228,0.4608765046051272,1.0556100689796497,0.4394936897454049,0.817513213758609,0.32849458963106837,0.46084605200423046,1.5142102882231723,0.6276593219592841,0.8175181913551708,0.2712606402599329,0.46084243262421093,1.7872585321693122,0.7159848783405256,0.8175026018290472
V11_d100_b2,34,V11,64926,0.8101953864097595,0.26013195514678955,0.30933448672294617,0.9512788653373718,0.5517244338989258,0.1419023871421814,2.072448968887329,0.1714041829109192,0.2246105968952179,0.21413473784923553,0.023216981440782547,0.15356813371181488,0.5455840229988098,0.025138852992472475,1.6505820270044023,0.95132959310338,16.956731330053834,0.6554461481014009,11.447927983847002,132.31326448109675,3.3154670286523356,4.168319112307301,1.2189236797883463,-0.442092986519493,0.9519023945654744,0.9563081759644279,0.8401831444970644,1.6505820270044023,194.20972749411828,9141.749631542316,0.681360363405895,0.4594949457159977,0.46665371425615104,1.0437903750771116,0.439353063141961,0.817154924964709,0.34459689675674915,0.46668969008934724,1.4982244837088996,0.6179636116852503,0.8171471226899711,0.2891097057926574,0.46674774674530844,1.7700835722146024,0.7073591600256963,0.8171223470968358
V11_d400_b1,6,V11,65429,0.8008794784545898,0.28609997034072876,0.3601241707801819,1.1739426851272583,0.5993438363075256,0.9122219681739807,1.772594928741455,0.16082863509655,0.24799126386642456,0.21693894267082214,0.03343495726585388,0.18138130009174347,0.5909262895584106,0.029685745400954065,1.2579203587376275,0.9645382114485584,17.736279105574987,0.7011360375561785,12.414223628225985,152.8380315254771,3.295515635216696,4.020804174707628,1.109558532430218,-0.4992681259551971,0.9649426583528851,0.9744208265339701,0.7017522305996022,1.2579203587376275,52.917774495172694,9199.57920742694,0.7202499725151735,0.5136264242496423,0.37448827244555943,0.9193639332494741,0.38002109623848457,0.8449165409750596,0.4029155213968172,0.3745028477930088,1.3203172635700757,0.5589040708366568,0.8449197956295529,0.3491719888158966,0.3744247034777728,1.5583613720602358,0.6478801088654015,0.8449153717805613
V11_d400_b1,9,V11,63708,0.8398265838623047,0.3108154237270355,0.3867809474468231,1513.2342529296875,0.5860440135002136,-0.9262665510177612,0.9040277004241943,0.15982002019882202,0.21771827340126038,0.2207658290863037,0.01841137558221817,0.14084023237228394,0.5634602308273315,0.0256795340470457,1.442973604333739,0.9568038763383173,16.702582106156775,0.6803418784080925,12.784385081112964,155.1480484224573,3.309117612486475,4.1110694362554305,1.1640909610158947,-0.46602233986024116,0.9579881212903036,0.9650505935940391,0.7657603254557155,1.442973604333739,21.270354287969155,8614.452538807094,0.7026756658817345,0.48178961224437167,0.41886112713971935,0.9862417960345082,0.4176695411287709,0.8306508116711327,0.36605697346183386,0.41899202421933823,1.4196051555903233,0.6003202806039143,0.8306058040879638,0.31003872356632245,0.4190513618522408,1.6785256999744234,0.6895604262681359,0.8305725011441246
V11_d0_b4,58,V11,64292,0.7228237986564636,0.19841362535953522,0.23436325788497925,0.6463767886161804,0.49156245589256287,-1.2610505819320679,-2.4568305015563965,0.16686613857746124,0.23622721433639526,0.20435787737369537,0.035120923072099686,0.1753322333097458,0.5323124527931213,0.030879240585021537,1.5242337511189523,0.9500240452030828,15.249671139460947,0.6807907265453235,10.366848039744935,110.20370860486797,3.2444005813184313,4.039143254853346,1.1800380484069533,-0.4552937820632772,0.9526514612270112,0.9540453067555876,0.7764471842606524,1.5242337511189523,288.53292849783975,8878.599772151741,0.7036205660500783,0.4887387828851087,0.43734984094556717,0.9764879715450279,0.41491182846683566,0.8302291612208389,0.37380999428660483,0.437395190094961,1.4056053056772286,0.601238461745824,0.8302407336389903,0.317104881885115,0.43748693249497916,1.664323163743266,0.6951442198044252,0.830243623810017
V11_d0_b3,49,V11,65461,0.8146460652351379,0.2668556272983551,0.3333575427532196,1.0411186218261719,0.5794464945793152,0.5725734829902649,2.008774995803833,0.16997408866882324,0.23755215108394623,0.21668505668640137,0.028789248317480087,0.1663319170475006,0.5730761289596558,0.028155025269693768,1.4661453937156343,0.9595720970618157,18.13284003239903,0.6752804465951195,11.886120532208306,144.7039327505608,3.304820047168175,4.098239249206646,1.1718084524857917,-0.4711003661011158,0.9591602603604117,0.9675290326640859,0.7786329246013607,1.4661453937156343,111.59741273158357,9604.237444888598,0.6981345838615449,0.4814111269096357,0.42579417559171434,0.9913470830158919,0.421373810071342,0.8287114964535371,0.368251078039918,0.42591407999971065,1.424072377318364,0.5976319770348975,0.8286631304506735,0.31410189518852527,0.42595852376498705,1.6818997926565489,0.6841987712184878,0.82865173978019
V11_d300_b4,60,V11,64458,0.8256206512451172,0.32685092091560364,0.3728047311306,1.2865108251571655,0.5877613425254822,2.015659809112549,1.9000003337860107,0.15455803275108337,0.22401517629623413,0.22601358592510223,0.018967868760228157,0.14150844514369965,0.5827047228813171,0.030389944060535946,1.4428512102036142,0.9593584220361205,17.75092506743409,0.6711444691538864,13.214240379855617,168.42027379637952,3.27143269104443,4.079195950746476,1.1679902637512283,-0.4638818242325793,0.9564937624736495,0.9718943392771849,0.7822649522413684,1.4428512102036142,-77.01838362543322,9654.923759542824,0.6941476843558475,0.4772681601805049,0.41976087027029463,0.9989347781334899,0.42517967634225273,0.8277383018971096,0.3638237008955273,0.4197673690566681,1.4354898616684884,0.5999893193636566,0.8277265995319365,0.30998337720787517,0.4196202596879943,1.6962918322449854,0.6829012405440893,0.827772478790305
V11_d50_b2,8,V11,64082,0.7929160594940186,0.30037394165992737,0.3298642039299011,1.0540908575057983,0.5562728047370911,2.347965717315674,1.2246153354644775,0.15007807314395905,0.2266024351119995,0.21665358543395996,0.0233343206346035,0.1523093283176422,0.5605816841125488,0.028926683812688425,1.4004257835586231,0.9585437684590795,16.890413472622217,0.6788142072390565,12.224064656009853,146.09656482675018,3.2834082640170767,4.071482153798426,1.1540244507295747,-0.4690486795497781,0.9578562663305075,0.9690477518303867,0.7623654642215911,1.4004257835586231,35.51066010896113,8970.582921305015,0.7006057593756088,0.4865439156300525,0.40951709852285767,0.9771001548946636,0.40876077008422806,0.8321539198338817,0.3730535870498859,0.4097386756376712,1.4030707086315415,0.5872539687793634,0.8321133268582424,0.31862083961823606,0.40988909766029735,1.6569797225004015,0.6732733460834858,0.8320828991618725
V11_d300_b4,61,V11,65243,0.8294454216957092,0.3518381118774414,0.36277666687965393,1.2154977321624756,0.5945385694503784,-23.740829467773438,2.917584180831909,0.14250703155994415,0.22428955137729645,0.22135888040065765,0.02047346532344818,0.14540793001651764,0.5713505744934082,0.025871388536195326,1.4669498908980911,0.9574540012335925,17.23957520511592,0.6643868841298964,12.60813280182552,153.90861812245686,3.3120439902476475,4.129623167477836,1.1743293295391084,-0.45879874179034386,0.956270263856089,0.9664181349879987,0.7978364958317965,1.4669498908980911,16.660229517106643,9144.58714186307,0.6877429120197711,0.46437980909737125,0.42827129696340954,1.0219213421027082,0.442771644459954,0.8240751692161341,0.3462839240712996,0.42830941388172544,1.4720640728211245,0.6238285639849614,0.824058364809979,0.2903570213938491,0.4282402974531001,1.7416285747904263,0.7079681335600381,0.8240700318622761
V11_d400_b4,62,V11,64441,0.8350679278373718,0.2792545258998871,0.37734147906303406,1.302970051765442,0.5903745889663696,1.01273775100708,1.4814341068267822,0.16497716307640076,0.2286626100540161,0.21844817698001862,0.021310904994606972,0.15440137684345245,0.5686157941818237,0.025993394573078674,1.5396483702273485,0.9536976327736477,16.626022192642644,0.665656896327451,12.232434167254576,144.75668411087617,3.299783736929082,4.135513241253307,1.1924474263266915,-0.4512508169351882,0.9540305959271764,0.9622511340772166,0.8060948116596504,1.5396483702273485,56.17012736385817,8781.133402278594,0.6900692540267082,0.47236272092497494,0.44007561163601266,1.0129627687214833,0.4295502994179199,0.8239353073027957,0.35836990995814244,0.44010350193020603,1.456534129627475,0.6058973768591001,0.8239351455362519,0.30411581276054955,0.440226966820973,1.7223657666310812,0.6907460092429264,0.8239184707888378
V11_d200_b4,63,V11,64843,0.8500697612762451,0.3208347260951996,0.3879258334636688,1.3500314950942993,0.6223649382591248,6.202157974243164,0.8534477949142456,0.1711885929107666,0.2385062575340271,0.22278986871242523,0.02021723985671997,0.1680847853422165,0.585236668586731,0.025336631840048314,1.1530382537403858,0.9631476354945208,15.64401998520615,0.6973815901184808,13.46586816119873,164.41435878381694,3.317404381071098,4.046399641824048,1.0840374031537177,-0.49068992497931263,0.9633257265023805,0.9698740959272008,0.6936362789535384,1.1530382537403858,-31.568386204072226,8171.274810409054,0.7154494559569143,0.4970171281447385,0.3581555157400237,0.9388236647538275,0.42132550234855415,0.8429420666926284,0.3745942853121335,0.35829773644929386,1.3625698238778785,0.6238431762895382,0.8428924532344924,0.312051399522146,0.358472884243194,1.625854291238939,0.719422313856322,0.8428403555788824
V18_d50_b4,56,V18,65329,0.774861216545105,0.23935800790786743,0.2995188534259796,0.875056266784668,0.648105800151825,0.182231143116951,1.6085126399993896,0.23139600455760956,0.3102068603038788,0.24478326737880707,0.05468972399830818,0.24391396343708038,0.7107394933700562,0.02532847849538908,1.785370282037266,0.9574107160034326,20.960322813566197,0.6649880522170983,14.54121339876375,207.8671660697905,3.324652201259297,4.175521393839577,1.2358244657571715,-0.4477881251037359,0.9539955719578357,0.9616545741047607,0.8406548599028383,1.785370282037266,-186.22224273020788,11713.110975286618,0.6905337998251652,0.47709320360065444,0.4902493913752737,1.0051338124519973,0.44571035935955383,0.8210851531888723,0.3591697231098855,0.49016033035962725,1.4546332242737623,0.632853859427561,0.8211029093799974,0.2996332897956835,0.49005102724127125,1.7362894499891106,0.7210696229915983,0.8211159236340475
V18_d200_b3,43,V18,65346,0.8171440958976746,0.2148696482181549,0.3766498267650604,1.2583562135696411,0.6506286263465881,2.9981470108032227,1.8889830112457275,0.21998530626296997,0.2805699408054352,0.23740629851818085,0.03567275032401085,0.21408012509346008,0.6660884618759155,0.024455978875703208,1.4244592704171701,0.9603095232997503,17.944597655918184,0.6873767051192043,14.415620051944815,193.18372250467172,3.3327598096057724,4.119268377232631,1.155629888002209,-0.47034543537082973,0.9594776771310075,0.9623605519562292,0.7510338042451483,1.4244592704171701,-142.9879322477945,9639.015925030944,0.7088327220018722,0.49320852325065845,0.41148883676794523,0.9563808806394573,0.42020375048067093,0.8360090469995822,0.37090092267965813,0.411472757566238,1.3867423631674924,0.6233083462654404,0.8360100613947506,0.3079383846341814,0.41159081247941043,1.655065460656414,0.7184661623474219,0.8359781440162208
V18_d200_b3,42,V18,65273,0.8120487928390503,0.15756981074810028,0.3634205460548401,1.211572527885437,0.6519125699996948,1.6629866361618042,1.3270070552825928,0.2350027710199356,0.2963452935218811,0.2395230084657669,0.03932065889239311,0.23039045929908752,0.6858041882514954,0.02468079020393893,1.676951850253849,0.9589265829375693,20.414077645464495,0.6719707309200204,14.26541623051341,199.41985055190054,3.3365328557077265,4.1730551605834485,1.212996195887324,-0.4537806868451066,0.9558526516734052,0.9607474812538543,0.8136275475639914,1.676951850253849,-138.2347059886186,11194.306734052068,0.6962740016930378,0.4879008206760527,0.4639915800741412,0.9774958019498554,0.43937705497588136,0.8279133567850684,0.36858209874882375,0.46401978802314864,1.421034493339584,0.6300412423087542,0.8279137380437207,0.30799720004307496,0.4641612217609594,1.7012326861804252,0.7181723233066987,0.8278744030971166
V18_d0_b1,14,V18,63263,0.6679974794387817,0.07715078443288803,0.20349833369255066,0.5213416814804077,0.520265519618988,3.686696767807007,1.4771138429641724,0.22101804614067078,0.3139931261539459,0.2213851362466812,0.07014703750610352,0.2551421523094177,0.65375816822052,0.02854564502020719,1.802518575700214,0.9554212180782374,20.217225526671065,0.656582752378388,11.7470809610999,150.2643100147049,3.3091945857335054,4.17847014587436,1.2450951200473874,-0.4415537662493079,0.9520033361027156,0.9576952852311746,0.8593071504382026,1.802518575700214,195.74511569671387,11362.04672469058,0.6830132783487672,0.47712720753195503,0.4918275942582657,1.0097026568207306,0.44010407838479615,0.8183558851835386,0.3630900489946399,0.49185865361417125,1.4540783853924908,0.6230313915651637,0.818358791095128,0.30581945883300965,0.49201434841808744,1.7283614354723333,0.7168380979520723,0.8183202403673381
