safra,estagio,parcela,dose,bloco,NDVI,GNDVI,NDRE,CIrededge,SAVI,EVI,VARI,TGI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity,rgb_glcm_asm,rgb_glcm_contrast,rgb_glcm_correlation,rgb_glcm_variance,rgb_glcm_idm,rgb_glcm_sum_average,rgb_glcm_sum_variance,rgb_glcm_sum_entropy,rgb_glcm_entropy,rgb_glcm_diff_entropy,rgb_glcm_imc1,rgb_glcm_imc2,rgb_glcm_mcc,rgb_glcm_dissimilarity,rgb_glcm_inertia,rgb_glcm_cluster_shade,rgb_glcm_cluster_prominence,rgb_glcm_homogeneity,rgb_glcmw3_asm,rgb_glcmw3_contrast,rgb_glcmw3_entropy,rgb_glcmw3_correlation,rgb_glcmw3_homogeneity,rgb_glcmw5_asm,rgb_glcmw5_contrast,rgb_glcmw5_entropy,rgb_glcmw5_correlation,rgb_glcmw5_homogeneity,rgb_glcmw7_asm,rgb_glcmw7_contrast,rgb_glcmw7_entropy,rgb_glcmw7_correlation,rgb_glcmw7_homogeneity
2022_2023,V11,d400_b3,400,3,0.823708,0.253256,0.371598,1.26793,0.578197,2.38582,0.739491,0.165848,0.227852,0.217092,0.0220961,0.154435,0.566435,0.0289388,1.39987,0.960387,17.6805,0.683366,12.3846,152.053,3.28913,4.07226,1.15318,-0.473582,0.959201,0.968712,0.75414,1.39987,31.2793,9391.2,0.705185,0.494131,0.405522,0.962642,0.404394,0.834767,0.381952,0.405534,1.38264,0.581486,0.834769,0.328207,0.405652,1.63256,0.667324,0.834725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V11,d400_b4,400,4,0.836722,0.326082,0.37384,1.28331,0.596652,0.998999,1.35249,0.156012,0.223066,0.217934,0.020591,0.146973,0.563538,0.0292417,1.44171,0.957154,16.8416,0.677106,12.0787,143.384,3.27857,4.08117,1.16448,-0.463169,0.956249,0.96543,0.771179,1.44171,55.0561,8997.38,0.699717,0.489464,0.414901,0.974267,0.413529,0.83229,0.376422,0.414931,1.40192,0.590895,0.832293,0.322188,0.415002,1.65832,0.675951,0.832278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d0_b1,0,1,0.669908,0.0642897,0.213475,0.556817,0.523274,2.32255,1.7742,0.225973,0.316456,0.22029,0.0689113,0.263158,0.650266,0.0266782,1.77074,0.95581,20.0337,0.656734,11.9249,152.338,3.32557,4.19061,1.23969,-0.44405,0.953165,0.958384,0.8551,1.77074,189.686,11185.5,0.683001,0.47477,0.487441,1.013,0.440527,0.81815,0.360742,0.487456,1.45839,0.621606,0.818152,0.304089,0.48755,1.73245,0.713822,0.818121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d0_b2,0,2,0.678152,0.102874,0.220869,0.579279,0.524372,0.340857,2.43164,0.215118,0.296155,0.22712,0.0624446,0.227066,0.645885,0.0337144,1.95019,0.954231,21.4068,0.665393,11.4754,151.148,3.26236,4.11606,1.26863,-0.442413,0.950514,0.955678,0.865297,1.95019,257.682,12176.7,0.693275,0.497055,0.520936,0.97983,0.436393,0.819361,0.388326,0.520844,1.4118,0.611493,0.819367,0.333146,0.520847,1.68157,0.701914,0.819355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d0_b3,0,3,0.760458,0.145841,0.305213,0.922975,0.580913,-2.65292,2.69371,0.217604,0.285597,0.227444,0.0434955,0.22263,0.637607,0.0274917,1.74561,0.955785,19.7327,0.658903,12.4054,160.133,3.31443,4.18088,1.23471,-0.442633,0.952406,0.958698,0.847271,1.74561,74.4081,10843.6,0.685051,0.475833,0.479045,1.01049,0.439978,0.820272,0.360602,0.479026,1.45667,0.624351,0.820288,0.303322,0.479033,1.73179,0.716907,0.820296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d0_b4,0,4,0.714132,0.132953,0.245301,0.673725,0.546299,7.89125,0.0771339,0.214863,0.291765,0.225086,0.0570252,0.227924,0.639144,0.0292538,1.74774,0.954911,19.2378,0.66685,11.8654,148.868,3.2893,4.13196,1.22432,-0.448548,0.952574,0.957899,0.832469,1.74774,116.327,10314.1,0.69239,0.488157,0.479158,0.984152,0.435167,0.823284,0.373352,0.479066,1.4211,0.620836,0.823297,0.314903,0.47889,1.69327,0.715186,0.823315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d50_b1,50,1,0.748487,0.0868095,0.286665,0.832891,0.569648,16.857,48.4241,0.229857,0.295435,0.224039,0.0459951,0.240776,0.634233,0.0295917,1.68323,0.958538,20.2908,0.665558,12.2257,159.013,3.30843,4.15428,1.21781,-0.452062,0.95477,0.961169,0.825492,1.68323,103.132,11180,0.690522,0.48616,0.463383,0.988109,0.42556,0.825153,0.371653,0.463373,1.42458,0.610934,0.825161,0.314409,0.463367,1.69325,0.704119,0.825157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d50_b2,50,2,0.773464,0.154864,0.323406,1.00567,0.610376,1.81989,3.91665,0.227786,0.291993,0.235222,0.0450024,0.227604,0.659718,0.0272216,1.61222,0.960475,20.3759,0.676315,13.529,184.641,3.31569,4.1288,1.20045,-0.463037,0.957499,0.9641,0.797752,1.61222,-29.9915,10988.6,0.700524,0.490643,0.450966,0.974818,0.430869,0.828007,0.374882,0.450963,1.40953,0.61654,0.828002,0.316368,0.450963,1.67986,0.70742,0.827993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d50_b3,50,3,0.771669,0.0883305,0.305099,8.79482,0.59828,1.40698,2.67725,0.249272,0.293844,0.234547,0.0411218,0.231212,0.663227,0.0263672,1.60548,0.959852,20.0215,0.678792,13.5476,183.099,3.32302,4.14426,1.19724,-0.461068,0.957308,0.961759,0.792334,1.60548,-58.2353,10795.5,0.702503,0.497738,0.446713,0.958274,0.423721,0.83116,0.381376,0.446516,1.38617,0.613994,0.83118,0.322113,0.44631,1.65255,0.706871,0.831233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d50_b4,50,4,0.774757,0.187411,0.293272,0.85593,0.619365,2.4517,1.75568,0.23276,0.29939,0.238624,0.0491201,0.234849,0.676745,0.0236023,1.81658,0.953405,19.6093,0.656691,13.7767,186.187,3.33828,4.21839,1.24658,-0.437253,0.951574,0.956752,0.860089,1.81658,-83.5552,10688.1,0.683238,0.46545,0.497995,1.02881,0.452169,0.816867,0.345745,0.497997,1.4875,0.64285,0.816857,0.285279,0.497999,1.77372,0.733792,0.816843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d100_b1,100,1,0.794294,0.126871,0.32372,0.992327,0.619899,-2.40628,1.74716,0.246163,0.297018,0.235607,0.0404207,0.237151,0.665718,0.028624,1.60677,0.960408,20.3034,0.670008,13.6814,187.306,3.30427,4.13753,1.2007,-0.455584,0.955439,0.964992,0.807052,1.60677,-108.512,11341.5,0.693963,0.480431,0.451061,0.993339,0.428399,0.826682,0.363804,0.451049,1.43321,0.614278,0.826693,0.305958,0.450942,1.70319,0.705896,0.826743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d100_b2,100,2,0.764044,0.13176,0.302703,0.903462,0.594602,-0.0136071,0.316234,0.231056,0.292861,0.230183,0.0448698,0.233392,0.651924,0.0261829,1.56296,0.959586,19.3398,0.680467,13.3379,176.007,3.32765,4.14613,1.18656,-0.462124,0.957718,0.963224,0.782291,1.56296,-31.1998,10242.7,0.70353,0.499987,0.436311,0.953928,0.414871,0.832745,0.384865,0.436309,1.37867,0.602957,0.832735,0.326359,0.436279,1.6422,0.696447,0.832752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d100_b3,100,3,0.796887,0.171288,0.345229,1.08979,0.641241,3.53239,1.95117,0.240016,0.296696,0.242294,0.0407747,0.231036,0.694467,0.0300977,1.66727,0.962516,22.2433,0.681117,14.0285,202.627,3.29463,4.10184,1.20523,-0.462742,0.956737,0.964507,0.795623,1.66727,-144.64,12718,0.704796,0.507348,0.45508,0.940798,0.422441,0.833527,0.391396,0.455015,1.36569,0.613743,0.833535,0.331511,0.455048,1.6342,0.705871,0.833528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d100_b4,100,4,0.815357,0.182466,0.346295,1.12725,0.626663,2.23129,3.6366,0.226186,0.277793,0.233931,0.035295,0.209372,0.640369,0.0256689,1.58093,0.95447,17.4056,0.677159,13.3421,168.605,3.31475,4.14999,1.19035,-0.4521,0.954663,0.957428,0.78987,1.58093,-33.0259,9204.68,0.700323,0.486756,0.443911,0.978929,0.41747,0.829821,0.368988,0.444012,1.41241,0.609901,0.829791,0.309761,0.443955,1.67848,0.703731,0.829801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d200_b1,200,1,0.817804,0.150182,0.370733,1.23866,0.644929,5.52441,1.84871,0.241794,0.29573,0.239965,0.0354036,0.231597,0.680671,0.0282349,1.55541,0.961095,19.9661,0.672854,14.197,197.103,3.30034,4.12376,1.18953,-0.45913,0.956201,0.967137,0.795023,1.55541,-165.711,11384,0.696359,0.483741,0.437779,0.984616,0.428736,0.82924,0.366931,0.437655,1.4232,0.613833,0.829288,0.30959,0.437622,1.69319,0.701457,0.829295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d200_b2,200,2,0.775012,0.13322,0.349568,789.17,0.5975,-1.12203,-16.9277,0.213168,0.28297,0.236059,0.0371631,0.216367,0.660441,0.0288835,1.48352,0.963197,20.1834,0.693053,13.6198,185.579,3.30832,4.08587,1.1575,-0.477257,0.96046,0.967246,0.74686,1.48352,-69.8921,10824.6,0.71427,0.512912,0.420069,0.923838,0.402325,0.839252,0.397556,0.420355,1.33824,0.590553,0.839205,0.339101,0.420232,1.59507,0.680993,0.839232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d200_b3,200,3,0.814596,0.18622,0.370035,1.23496,0.651271,2.33057,1.608,0.227494,0.288458,0.238465,0.0374967,0.222235,0.675946,0.0245684,1.55071,0.959618,19.1793,0.679674,14.3405,196.302,3.33465,4.14616,1.18431,-0.462063,0.957665,0.961554,0.782331,1.55071,-140.611,10416.7,0.702553,0.490555,0.43774,0.966938,0.42979,0.831961,0.369742,0.437746,1.40389,0.626675,0.831962,0.307968,0.437876,1.67815,0.718319,0.831926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d200_b4,200,4,0.84665,0.238948,0.409406,1.4903,0.681896,1.02747,-2.91185,0.225147,0.2887,0.245559,0.0294428,0.215976,0.683901,0.025615,1.35784,0.959701,16.8339,0.683032,15.1327,205.914,3.30414,4.09285,1.1411,-0.464356,0.956954,0.964579,0.748836,1.35784,-205.551,9632.18,0.703976,0.486841,0.398665,0.965025,0.423851,0.835255,0.364408,0.398653,1.39675,0.625146,0.835252,0.301823,0.398693,1.66511,0.721543,0.83524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d300_b1,300,1,0.824541,0.165252,0.389817,1.3458,0.65577,-0.766185,1.22061,0.233999,0.294534,0.23983,0.034812,0.229601,0.681202,0.0269668,1.56256,0.960274,19.6639,0.674434,14.4907,202.149,3.30897,4.13459,1.18757,-0.458671,0.956347,0.967071,0.792005,1.56256,-188.764,11247,0.697502,0.480141,0.44358,0.990674,0.426382,0.828416,0.362482,0.44357,1.42995,0.613467,0.828404,0.304516,0.443498,1.69925,0.703397,0.828423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d300_b2,300,2,0.811009,0.24185,0.382953,1.31145,0.649874,2.12387,1.34709,0.209725,0.277379,0.243126,0.0354285,0.203245,0.685659,0.0293109,1.54395,0.964174,21.5501,0.688998,13.9795,198.641,3.30338,4.08853,1.17604,-0.472075,0.959188,0.965994,0.764232,1.54395,-134.438,12111.6,0.711027,0.511079,0.429915,0.929311,0.408605,0.838398,0.395502,0.429927,1.34882,0.598915,0.838404,0.336169,0.429881,1.61248,0.689912,0.838409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d300_b3,300,3,0.813612,0.240242,0.389087,1.36393,0.640817,2.5631,2.39049,0.199384,0.277248,0.238527,0.0319495,0.207919,0.662403,0.0242116,1.51635,0.958083,18.1181,0.669191,13.991,184.614,3.32992,4.16032,1.1814,-0.454318,0.955681,0.963069,0.79554,1.51635,-108.229,9856.98,0.692285,0.474791,0.432274,0.998409,0.427798,0.827396,0.35475,0.43219,1.43973,0.62023,0.827419,0.295391,0.432188,1.70909,0.711787,0.827419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d300_b4,300,4,0.842448,0.242582,0.407612,38.7001,0.673313,0.702229,-2.31413,0.217981,0.28374,0.240953,0.0322001,0.214689,0.668153,0.0219486,1.57087,0.953522,16.8925,0.662138,14.9585,201.117,3.33866,4.19449,1.19348,-0.441405,0.952377,0.957868,0.815598,1.57087,-161.417,9325.45,0.685835,0.461895,0.44823,1.02206,0.440344,0.823465,0.338778,0.448211,1.4757,0.637399,0.823494,0.278182,0.448211,1.75288,0.729177,0.823509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d400_b1,400,1,0.822096,0.156655,0.401773,1.43255,0.65439,1.32521,2.45929,0.232022,0.296022,0.238068,0.0348367,0.235373,0.677253,0.0253735,1.56484,0.959218,19.1934,0.669752,14.2942,195.799,3.32195,4.15711,1.18991,-0.453456,0.955304,0.963899,0.800477,1.56484,-157.335,10762.1,0.693107,0.475102,0.44143,0.998797,0.426802,0.827596,0.356091,0.441237,1.44072,0.617152,0.827642,0.297406,0.441151,1.7106,0.708854,0.827643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d400_b2,400,2,0.818135,0.220287,0.390245,1.3492,0.649601,10.9526,0.795221,0.212661,0.282995,0.245085,0.0357833,0.206737,0.690922,0.0279022,1.56445,0.962743,21.2323,0.678345,14.0838,199.571,3.30804,4.11308,1.18634,-0.464677,0.957455,0.965891,0.786054,1.56445,-133.89,11957.8,0.70142,0.492652,0.438915,0.96651,0.41935,0.831471,0.376031,0.438901,1.39617,0.608925,0.831474,0.317204,0.438861,1.66314,0.700187,0.831473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d400_b3,400,3,0.806366,0.240662,0.380696,1.29409,0.658058,0.939689,1.74325,0.210411,0.289432,0.24359,0.0391441,0.221536,0.695884,0.0237609,1.53732,0.959418,18.9158,0.680596,14.7134,203.889,3.33826,4.15269,1.179,-0.462114,0.957825,0.963362,0.777891,1.53732,-163.72,10275.9,0.703019,0.485748,0.4365,0.975485,0.420773,0.831454,0.365798,0.436382,1.40988,0.616605,0.831473,0.30525,0.436437,1.67799,0.710706,0.831463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,V18,d400_b4,400,4,0.84191,0.246856,0.407801,20.1848,0.670665,0.167177,0.778388,0.212895,0.281606,0.242022,0.0305106,0.208669,0.670933,0.0220371,1.6063,0.95357,17.2821,0.660074,14.6804,196.167,3.34003,4.20286,1.20228,-0.440981,0.952298,0.958559,0.824434,1.6063,-147.829,9496.24,0.684463,0.455348,0.45746,1.0376,0.443676,0.82084,0.333091,0.457312,1.49566,0.634475,0.820874,0.274058,0.457244,1.77266,0.721891,0.820884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d0_b1,0,1,0.665891,0.101612,0.255307,0.695617,0.530837,-1.42079,-1.41893,0.214633,0.310799,0.225939,0.0782351,0.2434,0.661195,0.0380984,1.62939,0.965393,23.5495,0.677058,11.5316,161.332,3.24582,4.02817,1.2093,-0.467432,0.956191,0.965836,0.800774,1.62939,292.246,14218.7,0.702374,0.51435,0.443923,0.935013,0.425838,0.832019,0.40453,0.443957,1.352,0.607858,0.832007,0.347818,0.444036,1.61384,0.703423,0.831998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d0_b2,0,2,0.667259,0.0899363,0.254591,0.693001,0.532925,-4.83694,2.00902,0.222442,0.314772,0.230914,0.0776182,0.243177,0.678345,0.0439668,1.63039,0.96675,24.5165,0.68364,11.7793,169.897,3.21331,3.97909,1.20571,-0.475571,0.957325,0.967839,0.789131,1.63039,224.371,14736.3,0.708752,0.531545,0.435304,0.905798,0.406555,0.837095,0.428011,0.435291,1.30688,0.574019,0.837083,0.37532,0.43529,1.55597,0.659528,0.837073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d0_b3,0,3,0.74816,0.14563,0.330868,1.01864,0.590876,0.265597,1.90669,0.221406,0.2984,0.23955,0.0554211,0.219633,0.689428,0.0406146,1.63944,0.966431,24.4177,0.682305,13.0025,191.608,3.24334,4.02071,1.20631,-0.475842,0.958515,0.96752,0.791832,1.63944,15.0108,14474.7,0.707079,0.51851,0.444095,0.926529,0.41879,0.83453,0.408444,0.444037,1.34238,0.600769,0.834537,0.351273,0.443981,1.60525,0.691284,0.834528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d0_b4,0,4,0.687091,0.0993927,0.274125,0.772909,0.542269,-1.03508,2.20607,0.220623,0.309127,0.231494,0.0704646,0.236249,0.672404,0.0402408,1.73078,0.964304,24.2429,0.675272,11.8696,169.734,3.23901,4.03476,1.22842,-0.465899,0.955882,0.965269,0.817498,1.73078,221.867,14499.4,0.701569,0.517223,0.462692,0.934551,0.422624,0.830782,0.409831,0.462651,1.35055,0.597683,0.830774,0.354763,0.462781,1.61133,0.687134,0.830738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d50_b1,50,1,0.712401,0.146213,0.296366,0.85719,0.568223,2.5821,1.88271,0.212174,0.301573,0.233209,0.0657685,0.227836,0.670285,0.0380778,1.60239,0.966926,24.2321,0.68374,12.4146,179.287,3.25867,4.03214,1.19937,-0.477957,0.959412,0.967793,0.78446,1.60239,142.165,14401.7,0.708366,0.517129,0.437341,0.927255,0.420238,0.834855,0.407717,0.437359,1.34117,0.599454,0.834846,0.351957,0.43732,1.60043,0.688956,0.834857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d50_b2,50,2,0.750218,0.17533,0.335388,1.04569,0.609536,2.14658,1.95393,0.221349,0.306867,0.242615,0.058699,0.226997,0.70715,0.0370529,1.49417,0.968746,23.8501,0.689653,13.8043,205.761,3.26797,4.02084,1.17101,-0.486269,0.961389,0.970025,0.757745,1.49417,-92.5015,14250.3,0.712419,0.518009,0.417666,0.917089,0.417196,0.838919,0.403745,0.417707,1.33083,0.608324,0.838905,0.344679,0.417614,1.59214,0.700238,0.838913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d50_b3,50,3,0.733006,0.136585,0.308804,0.913618,0.594108,2.03973,1.03047,0.231014,0.314035,0.241391,0.0622359,0.240655,0.704273,0.0358756,1.60502,0.966904,24.3081,0.682816,13.5664,202.561,3.26828,4.04616,1.19836,-0.476688,0.959381,0.968335,0.785532,1.60502,-36.6025,14586.3,0.707151,0.51571,0.438297,0.927729,0.418954,0.835196,0.404311,0.438301,1.34381,0.602055,0.835172,0.347004,0.438325,1.60515,0.691228,0.835153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d50_b4,50,4,0.737656,0.157275,0.299262,0.871094,0.598559,36.9348,2.25785,0.232953,0.315343,0.244183,0.0618213,0.23321,0.709893,0.0345733,1.67616,0.965054,23.9775,0.67094,13.7298,204.158,3.27675,4.07725,1.22052,-0.467254,0.957464,0.966289,0.817764,1.67616,-75.8139,14358.5,0.69673,0.500609,0.456066,0.95985,0.437319,0.828655,0.386141,0.456006,1.39094,0.626084,0.828669,0.327145,0.456049,1.66305,0.719502,0.828664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d100_b1,100,1,0.753183,0.186524,0.327532,0.993199,0.610458,40.8618,1.82373,0.222946,0.306389,0.244987,0.057583,0.224845,0.710253,0.0314421,1.60693,0.966188,23.777,0.678556,13.9379,206.613,3.30257,4.09197,1.20232,-0.475307,0.960184,0.96746,0.794011,1.60693,-84.5885,13954.6,0.703183,0.50593,0.441581,0.947211,0.426149,0.832088,0.392689,0.441585,1.37159,0.611747,0.832109,0.334616,0.441467,1.63863,0.700844,0.832135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d100_b2,100,2,0.732256,0.140475,0.306789,0.902883,0.583137,-0.0659546,2.9624,0.223806,0.303751,0.239498,0.0598548,0.225074,0.692069,0.045087,1.51023,0.969709,24.9494,0.695449,12.9776,193.571,3.22343,3.96558,1.17239,-0.490001,0.961103,0.970814,0.749793,1.51023,19.9481,14906.7,0.718282,0.534892,0.413708,0.889284,0.406272,0.842634,0.425281,0.413681,1.29083,0.591405,0.842639,0.367526,0.413698,1.54649,0.683498,0.842652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d100_b3,100,3,0.778625,0.203891,0.348884,1.09941,0.637152,-1.17153,1.83135,0.225981,0.308495,0.250468,0.0522741,0.225208,0.726541,0.0346788,1.55425,0.967679,24.0286,0.68347,14.689,225.717,3.27062,4.0431,1.18652,-0.477058,0.959459,0.968891,0.776713,1.55425,-214.155,14909.6,0.706858,0.509082,0.429961,0.935411,0.419343,0.835946,0.393689,0.430035,1.35613,0.611751,0.83593,0.334147,0.430096,1.62028,0.70491,0.835927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d100_b4,100,4,0.779035,0.188964,0.351273,1.11723,0.64416,-13.9458,0.454813,0.235681,0.316168,0.25254,0.054189,0.240503,0.738322,0.0318221,1.62433,0.965798,23.7458,0.675989,15.0046,231.078,3.28194,4.07499,1.20631,-0.468327,0.957722,0.967548,0.80091,1.62433,-259.923,14825.3,0.700655,0.502745,0.445338,0.951121,0.431668,0.831507,0.387065,0.445333,1.37965,0.622531,0.831502,0.327708,0.445296,1.64946,0.711536,0.831502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d200_b1,200,1,0.782176,0.218242,0.371297,1.2247,0.64015,1.98915,1.60012,0.215068,0.302069,0.249946,0.0515934,0.219008,0.724425,0.0327254,1.48969,0.968494,23.6375,0.687537,14.7661,225.117,3.27831,4.03751,1.17223,-0.482112,0.960744,0.970189,0.760858,1.48969,-237.482,14497.4,0.710285,0.515381,0.415296,0.921204,0.418649,0.838373,0.400802,0.415212,1.33568,0.609459,0.83839,0.341551,0.415097,1.59731,0.699501,0.838422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d200_b2,200,2,0.750334,0.171276,0.352655,1.13111,0.609778,1.48577,2.29951,0.206356,0.301223,0.240727,0.0579763,0.232738,0.703507,0.0418892,1.34255,0.973344,25.1705,0.711561,13.7607,210.328,3.22872,3.92944,1.12521,-0.507177,0.964706,0.974937,0.696949,1.34255,-104.049,15202.1,0.731687,0.54825,0.378778,0.855234,0.384802,0.851976,0.439574,0.378664,1.24282,0.56844,0.852003,0.382967,0.378597,1.48677,0.658803,0.852024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d200_b3,200,3,0.795057,0.201122,0.374309,1.23358,0.655601,-0.354755,2.05375,0.229663,0.310772,0.250054,0.0499748,0.23359,0.729972,0.0310746,1.57819,0.965129,22.6335,0.678214,15.1043,228.779,3.2902,4.07801,1.19549,-0.471488,0.958744,0.966881,0.789976,1.57819,-266.158,14065.5,0.702248,0.49777,0.437712,0.957609,0.433301,0.83174,0.3793,0.437696,1.3898,0.629545,0.831741,0.318206,0.437775,1.66208,0.72072,0.831715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d200_b4,200,4,0.824237,0.25948,0.422477,1.5221,0.683382,-0.0636561,2.16331,0.217692,0.304024,0.257523,0.0436654,0.220399,0.741585,0.0300876,1.32159,0.969333,21.4973,0.696,15.8808,243.067,3.2952,4.02633,1.12922,-0.491951,0.963002,0.970913,0.721409,1.32159,-331.178,13805.1,0.716406,0.514236,0.382212,0.910401,0.42495,0.843638,0.392349,0.382222,1.32856,0.633299,0.843639,0.327435,0.382142,1.59702,0.73016,0.843667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d300_b1,300,1,0.79281,0.233794,0.391535,1.33525,0.649626,0.441202,2.70788,0.210983,0.299944,0.251713,0.0492048,0.212597,0.730073,0.0374972,1.44047,0.970065,24.063,0.698194,14.9098,230.911,3.24396,3.97907,1.15446,-0.491292,0.961806,0.971823,0.734187,1.44047,-280.462,15185,0.719773,0.525412,0.403805,0.900103,0.406819,0.843342,0.41149,0.403788,1.30676,0.598557,0.843333,0.352062,0.403761,1.56354,0.690035,0.843329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d300_b2,300,2,0.791999,0.228446,0.399017,1.3973,0.657789,1.70177,1.95424,0.212645,0.305949,0.252795,0.0510177,0.227564,0.739704,0.0315827,1.51281,0.967982,23.6454,0.688477,15.3088,237.765,3.27989,4.04092,1.1735,-0.479832,0.9602,0.969628,0.761532,1.51281,-304.294,14858.6,0.710809,0.516299,0.419832,0.920928,0.409111,0.839246,0.402261,0.419806,1.33546,0.59995,0.839262,0.343602,0.41976,1.59509,0.69138,0.83927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d300_b3,300,3,0.801337,0.214684,0.411633,1.46769,0.653903,1.66895,2.09893,0.211296,0.29728,0.24906,0.0470139,0.220923,0.718955,0.0326681,1.52319,0.967436,23.3953,0.686376,14.801,224.68,3.28614,4.06033,1.17929,-0.479331,0.960539,0.968933,0.767716,1.52319,-228.165,14438.2,0.709451,0.510956,0.423476,0.93131,0.420595,0.836989,0.394471,0.423471,1.35264,0.616806,0.83699,0.333778,0.423428,1.61923,0.709147,0.837013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d300_b4,300,4,0.816912,0.244196,0.42147,1.50935,0.665353,-4.50026,2.11565,0.210605,0.296013,0.252252,0.0436169,0.213747,0.724478,0.0322751,1.47893,0.967563,22.8099,0.682988,15.2191,232.333,3.28245,4.04786,1.174,-0.480468,0.960554,0.969384,0.768064,1.47893,-286.032,14398.5,0.706071,0.504936,0.416544,0.938448,0.436609,0.835573,0.385308,0.416519,1.36499,0.63825,0.835575,0.322175,0.416554,1.63774,0.731434,0.835561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
