sample,parcela,medida,n_veg_pixels,NDVI,NDRE,CIrededge,SAVI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity,phys_CHL_total,phys_N_percent,phys_N_acumulado
V13_d300_b4,127,V13,50892,0.7343665361404419,0.2942952513694763,0.8756921887397766,0.635191798210144,0.3456541895866394,0.2612229883670807,0.051475830376148224,0.30842721462249756,0.7724226713180542,0.01737764116364166,2.095139855585619,0.9438004386510169,18.640179791403625,0.6100739530910142,14.239351847201169,190.1840716947857,3.3895365315118955,4.377415437140677,1.3122747876304814,-0.3988509692627669,0.9418359738986888,0.9454023560508386,0.9850079617027194,2.095139855585619,-60.59466666650769,9790.3974477677,0.6421314729471308,0.40797131477124227,0.5693407316392927,1.1514988350130144,0.49421373406485025,0.7902062688471628,0.2845259796696207,0.5695288147008192,1.651788083701752,0.6828776092618872,0.7901502056595319,0.22462277132160602,0.5699014365081227,1.958144086132556,0.7685942687059061,0.7900487293026975,46.53333333333333,2.52,168.0
V13_d400_b4,128,V13,52623,0.7980419993400574,0.34163549542427063,1.1080846786499023,0.6546058654785156,0.31088805198669434,0.2658310532569885,0.02769751101732254,0.2580839991569519,0.7520939707756042,0.01903191226605221,1.8022798970351055,0.9502405115102844,18.109911814143288,0.6385812497264455,14.54313031022951,195.31733200510578,3.3771120115982707,4.297550310905484,1.2503507320413154,-0.4218641429048885,0.948421204622686,0.9520500982585515,0.8918113375516057,1.8022798970351055,-102.55829684775313,9490.267240468052,0.6660518518819063,0.4350172762275428,0.5044759916355283,1.085101003009714,0.4631458486917196,0.8071798615235479,0.3117676270985298,0.5048191561074753,1.5591388742272778,0.6549010913878484,0.8070872408891026,0.25172146377666055,0.5048230105004103,1.8486986488410082,0.7445805430937751,0.8071174388246911,46.825,2.569,143.864
V13_d100_b4,130,V13,52521,0.756752073764801,0.307210773229599,0.9346932172775269,0.6454422473907471,0.33510151505470276,0.266121506690979,0.043519098311662674,0.29085785150527954,0.7795867323875427,0.019324204896835194,2.0843391070070476,0.9473276862700494,19.78590799702769,0.6220572320546283,14.572070451149077,202.4178355695017,3.3757075288337677,4.336375385288649,1.3102770261985395,-0.40910674852495565,0.9447210453936618,0.9493412372379259,0.9622360755852393,2.0843391070070476,-112.92774511128846,10614.236287678605,0.6534582312733389,0.4305117186477083,0.5621131155372937,1.1085180201870073,0.48646412411158346,0.7968554928605446,0.30937078778633686,0.5622117406825314,1.5967011086951473,0.6723161298426993,0.796790062568915,0.24977512971730176,0.5624209294720128,1.8990231900530072,0.758816933680435,0.796692616489537,46.40000000000001,1.533,78.4896
V13_d50_b4,131,V13,55242,0.7394303679466248,0.274051308631897,0.785197913646698,0.6262134909629822,0.3416935205459595,0.259537011384964,0.046103693544864655,0.3072027266025543,0.7527165412902832,0.020015831386272047,1.906580061088146,0.9483187545768051,18.4455700068825,0.6395961969965991,13.940529201767239,183.62931908881473,3.3691707686144836,4.297188454330195,1.2703043294897156,-0.42240031730667665,0.9486067355500808,0.9508723863150688,0.9041143782422049,1.906580061088146,-29.90423917307885,9669.882366866257,0.6679324248531493,0.44073964894065687,0.5239503185862728,1.0782598766870228,0.4715289624036827,0.8065651902841507,0.3191831642282089,0.5238657863242314,1.5529207907038711,0.6602393476615057,0.8065822339295261,0.2588924585264079,0.5239260903390579,1.8451918515407006,0.7499301182862408,0.8065612459850284,39.60833333333333,1.015,26.52533333333333
V13_d0_b4,132,V13,53463,0.6972933411598206,0.23304517567157745,0.6270023584365845,0.595354437828064,0.35571664571762085,0.25695833563804626,0.05697692558169365,0.3217705190181732,0.7499607801437378,0.0183703907805295,2.1159834459535167,0.9439685024653945,18.88208899426799,0.6139325030204135,13.73504927025111,180.5519730100934,3.384223193130611,4.369152269772712,1.3171668372110592,-0.40245347959366506,0.9430516772427194,0.9458827638051397,0.9809991684736956,2.1159834459535167,6.748335711952677,10057.387835955036,0.6461624522238167,0.4184520598334033,0.5723646319479303,1.1341707927189952,0.49232519532747865,0.7923986436767836,0.29769377962578863,0.5725821516507954,1.6280146881217723,0.6765141494437612,0.7923401183249674,0.2384329668453064,0.5727271959493844,1.9319320333081578,0.7641516666805459,0.7922925878009061,36.70833333333333,1.274,35.33226666666667
V13_d200_b4,133,V13,55093,0.7236266732215881,0.31201645731925964,0.9562014937400818,0.617989718914032,0.33595868945121765,0.2525252401828766,0.05090969800949097,0.2949424088001251,0.744450032711029,0.01756912962183968,2.049211728302062,0.9403066098015609,17.164477686688734,0.6140308320188975,13.867025195212298,176.69558338737232,3.3747954813364887,4.35751099957556,1.3026140315723873,-0.39827140145381007,0.9409990456094376,0.9430401037297119,0.9705134816551368,2.049211728302062,-25.10556786707008,8745.606286054352,0.6454492547232336,0.4107361971743987,0.5608988908193405,1.1472756256361767,0.4827563886440812,0.7927813912357281,0.28997348028595366,0.5613483411283245,1.6423732771953021,0.6671325788000141,0.7927464094528032,0.23224352958331634,0.5616105551717677,1.9420055968635441,0.7541909782310485,0.7926771080229782,48.79999999999999,1.841,126.6608
V6_d0_b1,1,V6,21429,0.5112128257751465,0.09499436616897583,0.2136983871459961,0.48571911454200745,0.4765240252017975,0.24733388423919678,0.16403162479400635,0.47646424174308777,0.8144088983535767,0.013235729708802928,3.4745523936339833,0.8855113131676098,15.174217163464206,0.5027523086615509,15.916907866073577,216.0594900898788,3.313845784602521,4.567005149477554,1.5239932219940289,-0.28217039822619183,0.8814466177619555,0.8880089456275001,1.3744012704578863,3.4745523936339833,-150.58605108691793,7233.239045728684,0.5549597330110978,0.3156139626189086,0.8704416910259549,1.3698855981294051,0.5949564061795627,0.7222063880026719,0.19770910026087757,0.871686946396584,1.944476390405886,0.7161969367306851,0.7221126746934895,0.14981173679517895,0.8726760554916264,2.269535394269138,0.763827509192696,0.7220090789831968,34.61818181818182,2.471,8.671562666666667
V6_d50_b1,15,V6,26237,0.5320852398872375,0.13173460960388184,0.3085475564002991,0.49733275175094604,0.44287440180778503,0.23608635365962982,0.1473279595375061,0.43978771567344666,0.7704977989196777,0.012371230616749676,3.2246728664275217,0.8922681594283098,14.966201492559193,0.5104639774616806,14.759855155939483,186.64036330308303,3.3580908100556757,4.603997672842139,1.4892884707135763,-0.2943009570103485,0.8920865555855779,0.8958519069492928,1.3258579540765276,3.2246728664275217,-64.513372976867,7079.048272196656,0.5602244997793259,0.3076504176265191,0.8332828289001994,1.393624973390211,0.5877222253547527,0.7236394738403225,0.18999042315525505,0.8367065851748738,1.9787643163086863,0.7235865971317709,0.7232159081456835,0.1411966419523787,0.838286624262352,2.314106505618413,0.7796378068742298,0.7229834858218607,38.49,2.688,14.995456
V6_d100_b1,43,V6,24850,0.515799880027771,0.13698577880859375,0.3236342966556549,0.4964512884616852,0.47238823771476746,0.23981940746307373,0.17022140324115753,0.47308552265167236,0.8127158284187317,0.012337769643577988,3.8457095348493455,0.8757174738324297,15.47164212586449,0.48418414225691897,15.811009495455238,213.95079407601432,3.324619500458017,4.624226491619428,1.5650935396777688,-0.2672130905486119,0.8716541437199538,0.8769317582806235,1.4576642016350885,3.8457095348493455,-127.78450648842062,7115.929401312003,0.5397418733528944,0.2970580354662924,0.9539314458798664,1.4218371001641072,0.6159733764761071,0.7077312101910753,0.18080770639772914,0.9470655984806173,2.0118850404877646,0.7330731947442708,0.7087027983328664,0.13494092365466054,0.9437231840826522,2.3412929660006316,0.7747895334529903,0.7093172791678677,41.56666666666667,2.947,13.59549333333333
V6_d200_b1,57,V6,22680,0.5400169491767883,0.15153177082538605,0.36491858959198,0.5142682194709778,0.45815080404281616,0.24606145918369293,0.15049797296524048,0.45592033863067627,0.8102176189422607,0.012288972337807718,4.123310364693003,0.8676836333769223,15.581256007094115,0.46879381274192505,16.083215288932557,221.11799735841413,3.3193489587611635,4.642540015913005,1.594614168959295,-0.2573994418779621,0.8638712797326181,0.868901452433091,1.5268300881116035,4.123310364693003,-142.38729970121017,7242.256724493938,0.5278689263348217,0.2915010148862126,1.012541323412565,1.4413845188136705,0.621310344764436,0.6987398843279488,0.1760315362190671,1.0070311016023665,2.0381410445387114,0.7367462769369733,0.6999256295461413,0.13047378241156266,1.0054610383252203,2.3728185352152518,0.7768928428575068,0.7004289713883771,40.13333333333333,3.99,25.536
V6_d300_b1,71,V6,23210,0.5161001682281494,0.13478222489356995,0.31700265407562256,0.5045681595802307,0.49488070607185364,0.2420627325773239,0.17976461350917816,0.5096811056137085,0.8308656215667725,0.012489292971776382,4.217080679650784,0.8579688423507051,14.8456182055911,0.4718192006922294,16.3307325327091,224.8934453050673,3.30276058147671,4.641583491156975,1.6059936853855639,-0.24747584601873948,0.8546455012967465,0.8587425018064238,1.529905290120911,4.217080679650784,-153.02056477877002,6832.467934036288,0.5302700158497303,0.2890851661640692,1.0302928776381912,1.4403549708424366,0.6207249210493455,0.7004438011510414,0.17421434188434182,1.0185568251612196,2.034085979446237,0.7283032045625866,0.7022553549570361,0.1302309893957887,1.0133010917703884,2.3628578398724924,0.7670177413855864,0.7032201427432065,40.03333333333334,3.99,16.39624
V6_d400_b1,85,V6,24440,0.5297971367835999,0.1403338611125946,0.333538293838501,0.5021592378616333,0.4554882049560547,0.23439502716064453,0.15603412687778473,0.463704377412796,0.7744340896606445,0.014039862834732936,3.2259850716484157,0.877048698429493,13.118954538617619,0.5178490718210347,15.196216970460341,191.12489009720412,3.2850853275742655,4.5208641257115,1.490995276257189,-0.2812294923652437,0.8787676145610317,0.8786204215454103,1.3094863673600936,3.2259850716484157,-50.57739695187706,5683.245495985446,0.5665661089712435,0.3191414412952427,0.8108448286882173,1.3496068274117392,0.5870928941967706,0.7332787282743748,0.20003248257476125,0.8062498070901225,1.9094903216836876,0.7139676091650717,0.7340886315565561,0.15208005315493348,0.8038875759869513,2.218976879373547,0.7621365213593339,0.7344282563989146,40.35833333333333,4.431,23.242072
V6_d400_b2,113,V6,27364,0.5277639627456665,0.14058901369571686,0.33335405588150024,0.503280758857727,0.46333757042884827,0.24574890732765198,0.15350842475891113,0.46335405111312866,0.8105395436286926,0.013840860093508206,3.330054840244643,0.895878924321548,15.991262184048754,0.5170539806011787,15.990005563487426,221.1307970435095,3.3213117418136835,4.54305482027115,1.5088097179085147,-0.29753006338976223,0.8919923472739278,0.9014374493145151,1.328703703702375,3.330054840244643,-160.98129756422648,7876.941100021122,0.5670378822852885,0.3254453818607502,0.836340519097007,1.3500557845711993,0.5868873080372191,0.7305280806380257,0.204661915358595,0.8390836725006321,1.9242765804622053,0.7279208117802132,0.7303026105853228,0.1527414701945795,0.840231714379305,2.257535758771591,0.7831661766960036,0.7302048236008147,39.78333333333333,3.913,21.07802666666666
V6_d300_b2,114,V6,30432,0.5393059849739075,0.1465054601430893,0.3519221246242523,0.5053197145462036,0.4397132694721222,0.23878952860832214,0.14042475819587708,0.4361039996147156,0.7771878242492676,0.013337545199842793,3.1749787022543856,0.8978927633695876,15.547275623743886,0.5227758144894468,14.995367741004456,194.9513673795843,3.3361549208073122,4.547499899957244,1.4882600170411677,-0.30303484483533877,0.8960569621478264,0.8992240874965426,1.2959498793114967,3.1749787022543856,-57.998667743094074,7123.514594186745,0.5714461786886145,0.33000361144246404,0.8019871302426617,1.3397178965416126,0.5801651015816323,0.7359394966212321,0.2084350857925163,0.801864230679849,1.9130565024503734,0.7253656803692273,0.7357254448457181,0.1568024191841738,0.8011398520379813,2.244041595945949,0.780109244904887,0.7358411721387628,39.18333333333334,4.298,22.86536
V6_d200_b2,116,V6,26131,0.5158240795135498,0.1360570639371872,0.3212958872318268,0.49413812160491943,0.4651014804840088,0.2370162010192871,0.16608926653862,0.4664764702320099,0.7998777031898499,0.012951697444945388,3.541575057056156,0.8835895925230333,15.211591187144531,0.5056571011219475,15.546307347598413,206.66698668589385,3.3249245700997396,4.586711852578528,1.5320249694168864,-0.2816844252998785,0.8818827085651028,0.8846969563979272,1.3763217957563136,3.541575057056156,-97.5962580218964,6871.923614065538,0.5571641288514917,0.31777868842117796,0.8841580081148316,1.3676469635450876,0.6003740642972744,0.7229786562216268,0.19958452226962067,0.881581506303153,1.9424188824007436,0.7284963361518104,0.7232333983580901,0.15223383089008619,0.8780122716683567,2.2648733665422753,0.7739742391786183,0.7242448423013098,41.35,3.836,23.08760533333333
V6_d100_b2,117,V6,26396,0.5163746476173401,0.13231366872787476,0.3105846345424652,0.4974606931209564,0.47326722741127014,0.23772169649600983,0.16794975101947784,0.47913289070129395,0.8047001361846924,0.012352402516156588,3.8630854624413065,0.8764112550390198,15.62879153576769,0.48629650119062207,15.389559902693378,204.0352201807567,3.332066817482775,4.6292047751068495,1.569630443982496,-0.27012581835129135,0.8743149101352495,0.8775121399735446,1.4582042700024915,3.8630854624413065,-69.87399522639424,6986.165608111389,0.542088257043123,0.30598520082585445,0.9548628652319172,1.4061707054911914,0.6170394651159485,0.7100267063329231,0.18993245337415604,0.9499162720740469,1.9941863968959455,0.7384157573080851,0.710859782643059,0.14328553571392438,0.9466335114846511,2.3283866744870996,0.7795255456596146,0.7116122739422969,41.55,3.465,16.33632
V6_d50_b2,118,V6,26291,0.5282583832740784,0.13319167494773865,0.31314849853515625,0.4977811872959137,0.4523400068283081,0.2445458471775055,0.14555732905864716,0.44409114122390747,0.7945592403411865,0.013093513960140093,3.5149860352626483,0.8873795389956897,15.605450394166045,0.5030872737093353,15.663929300913926,211.12729602832104,3.32616287069305,4.583043860438522,1.5288747759557648,-0.2839205160406863,0.883471575338673,0.8897021220396834,1.3784651298498032,3.5149860352626483,-123.99108794150442,7397.467461406857,0.5552249642191565,0.3148229281203696,0.872296327980034,1.3745639648447894,0.5948077549712019,0.7227482725906029,0.19464484381178,0.8718406755800173,1.9555530338731275,0.7261249721088497,0.7230016238886066,0.14534525740712628,0.8711741681727334,2.2859101098075794,0.7727775837595315,0.7232534906606545,36.56666666666666,3.71,15.66114666666666
V6_d0_b2,119,V6,21401,0.5077606439590454,0.08853770792484283,0.19727671146392822,0.4805178940296173,0.4752088487148285,0.2485852688550949,0.16536404192447662,0.4642122685909271,0.8230762481689453,0.013357758524733872,3.576811820807931,0.8914310222556627,16.472531541717636,0.5082235266134396,15.39022229170014,207.62285455842354,3.3357816073657895,4.584499734124318,1.5390516028509298,-0.29047259635715644,0.888499208525762,0.896888199222705,1.3771401766853557,3.576811820807931,-111.88337761933781,7915.7883495279375,0.5599875325692569,0.32782317724750687,0.882136514448212,1.3430322600342517,0.5908219344671902,0.7259767519640893,0.20733751725439392,0.8845094257687094,1.9116006609801668,0.7248609709410806,0.7256630614410859,0.1554499075289802,0.8882689805454458,2.2427612380139,0.77698190745183,0.7251619009955206,32.225,2.31,5.168240000000001
V6_d200_b3,121,V6,30597,0.5365988612174988,0.15055054426193237,0.36603569984436035,0.4987916350364685,0.43005964159965515,0.24165721237659454,0.13371895253658295,0.4140864312648773,0.7827492356300354,0.013333286077496821,3.289521116801799,0.9011023972594983,16.63094466162932,0.5200495777245624,15.059056370368399,200.44125225956932,3.3455174205190317,4.5617436084188805,1.5027628404074829,-0.30402292210329596,0.8972974072470637,0.9034593294248312,1.3165576957046383,3.289521116801799,-90.21993853276882,7891.091527593484,0.5691572982488831,0.32958568020429413,0.8243855572942318,1.3429781456361538,0.5841535166017181,0.7342890099895198,0.20878724978998972,0.8260051820343491,1.9163194023824848,0.7274114294425779,0.7340579546388905,0.15697699752105218,0.8266736918491406,2.2495094837811456,0.7836207638400127,0.7340529153541331,41.79166666666666,4.1405,26.863564
V6_d100_b3,122,V6,28354,0.5257542729377747,0.14234225451946259,0.33890584111213684,0.4983096718788147,0.4531887471675873,0.2391400784254074,0.1560465544462204,0.4503846764564514,0.7891103029251099,0.012706772500345544,3.574399120475613,0.8845093631452889,15.474843752302906,0.503841996407111,15.243365683508909,200.22734104166636,3.331087767312144,4.599795382785194,1.535788684267859,-0.28055541462926237,0.8815366964009979,0.8867202294038332,1.3839373720510841,3.574399120475613,-100.82971623636769,7213.070955431636,0.5556466532951803,0.3116105628071421,0.8870866965851576,1.3834249558196898,0.6005518720656163,0.7231439128989299,0.19049562561776778,0.8861363315489739,1.9712697220233948,0.7368191902540904,0.7233066547186855,0.14062912977918626,0.8845863812639072,2.308773177395656,0.784955332806253,0.7236644093916482,40.8,3.563,16.19977333333334
V6_d0_b3,123,V6,21614,0.4764780104160309,0.09117616713047028,0.20274725556373596,0.469531387090683,0.5147133469581604,0.23561911284923553,0.21066048741340637,0.5293163657188416,0.830127477645874,0.01247089712024606,4.187358451714981,0.8668915261784804,15.729120511186705,0.47952157168873377,15.43324068353408,205.24523682656908,3.3288566333929874,4.657201918529836,1.6064829532932072,-0.2592805361042549,0.8661823550865333,0.868233034110793,1.5134342186519762,4.187358451714981,-70.34141185748808,7058.194518534701,0.5373138834143343,0.3084469687255212,1.0244630871318137,1.4006896890345897,0.6071167284744403,0.7039367152624971,0.194751943532809,1.0138890437365147,1.9782848505712658,0.7181239680646164,0.7057148262180954,0.1497271448037195,1.0113000749852523,2.2988541202785924,0.7557376548527515,0.7064109486538364,31.45,2.142,7.288512000000001
V6_d400_b3,124,V6,28941,0.5400769710540771,0.1443215012550354,0.3452909588813782,0.5018673539161682,0.43719103932380676,0.24628375470638275,0.1315404325723648,0.4222466051578522,0.7888767123222351,0.013911209410761361,3.1271606793896276,0.9059839591403439,16.630995363551918,0.5266366117185335,15.39782804748197,208.83981108559956,3.337853324848612,4.53051644431622,1.481021132080549,-0.3118723135082406,0.901387777332283,0.9097278513183246,1.2824665564394209,3.1271606793896276,-133.3948969984778,8161.978431609468,0.5742886980804918,0.3388861374743559,0.7868629234760827,1.3141697431151949,0.5761284459670712,0.7403287438526438,0.21824817573665845,0.7872759982153165,1.8757397454745792,0.7206895904566517,0.7403658902689612,0.1654369712344444,0.7887688505215923,2.205260143184992,0.7793682763256715,0.74021302701887,39.09166666666667,4.697,25.80218666666667
V6_d300_b3,125,V6,29024,0.5271669030189514,0.13491839170455933,0.31904375553131104,0.4899711310863495,0.4378957748413086,0.23657606542110443,0.1374102085828781,0.42825567722320557,0.7724992632865906,0.01359130584599872,2.9472741667893922,0.9070769387405215,15.858679894625507,0.5355461257129637,14.54209395263212,185.88320660192173,3.344069073663114,4.519265250811953,1.4571933013823724,-0.317978964197255,0.9049299416460792,0.9100138720916353,1.24236540491506,2.9472741667893922,-52.08641425360662,7299.81636991907,0.5815831364460748,0.34502676166589685,0.7497608476095741,1.2991053708026001,0.558028746663954,0.7441212736314402,0.22360914307340396,0.7540388621423912,1.8525037072711081,0.7092931964882934,0.7432982284476704,0.16982219900286075,0.756927448828132,2.1787928020561176,0.7724479129210949,0.7426903510625573,38.39166666666667,4.039,28.240688
V6_d50_b3,126,V6,27954,0.5572484731674194,0.12906038761138916,0.30256178975105286,0.5215268135070801,0.4529843330383301,0.24728532135486603,0.12570814788341522,0.4597846269607544,0.7906274795532227,0.013817955908872703,3.095194229936931,0.9014927006112381,15.710481604043267,0.5284386711495221,15.265081729434778,202.16833723611933,3.3310293979900525,4.526009718239042,1.4782706347213606,-0.30936358913934664,0.8995413996313292,0.9067446921779212,1.2750382188062983,3.095194229936931,-98.83613024551784,7492.14603343071,0.5761932061047268,0.3367695309600317,0.7813010286621558,1.3212006536265584,0.575062977583789,0.7391663767240535,0.21493079570360113,0.7853175834015842,1.8863548473939846,0.7224776589371817,0.738591377755081,0.16211507589884377,0.7869716418920972,2.216388549809834,0.7811797846339262,0.7381896228019744,41.30833333333333,2.835,10.25136
V6_d300_b4,127,V6,25277,0.5270072817802429,0.14265666902065277,0.3419640064239502,0.49570226669311523,0.4434417188167572,0.23982812464237213,0.1464744210243225,0.43625813722610474,0.7847722768783569,0.012452569604109964,3.8124271593176355,0.8798230575420026,15.861724725327328,0.4861393663704797,15.419281736938004,205.70072208514895,3.333494615573893,4.62537765645344,1.5622083385188634,-0.2728126592527386,0.8763768988101354,0.8813254331795943,1.4489791513776678,3.8124271593176355,-101.6858216252333,7435.550482029817,0.5415718410349761,0.2999248988689758,0.9482485864177608,1.414898582336836,0.6195203920753221,0.7106233147337143,0.18156197020436185,0.9434657888715402,2.0093489825608204,0.7431876575420686,0.7114793544675909,0.13361278558485284,0.9418882562233246,2.3491707089029035,0.7868484523023831,0.7121268621358611,38.975,3.899,31.21279466666667
V6_d400_b4,128,V6,28896,0.5247809886932373,0.14388622343540192,0.34572145342826843,0.49352970719337463,0.44211938977241516,0.2352129966020584,0.1484748274087906,0.43899300694465637,0.7732996940612793,0.012866113895467362,3.5030746156695374,0.8867358249679982,15.464177506128664,0.5121954315140484,14.905624296947972,192.22273151307763,3.3354429628451476,4.589918060878647,1.5287784472959791,-0.28697632881553686,0.8860926981457952,0.8879432075363383,1.358680164978019,3.5030746156695374,-49.9270446422193,7045.66659869276,0.5628035558049616,0.32137121174535244,0.8750112821991516,1.3676322861757104,0.5854311041544729,0.7277339642960783,0.2013050888565194,0.8745904063433747,1.9529064861047845,0.7247604482152112,0.7276037448742503,0.15091149231112974,0.8739305874566108,2.2887356132151524,0.7772161876857292,0.7277506603848976,36.2,4.956,39.806592
V6_d100_b4,130,V6,30425,0.5548469424247742,0.15500850975513458,0.3777486979961395,0.49547845125198364,0.39125701785087585,0.2354838252067566,0.11310724169015884,0.3684692978858948,0.7299724817276001,0.012508161682669942,3.150003539068197,0.9003755419155847,15.809388575531095,0.5213209647206374,14.389315543586967,181.35563238278328,3.3771367573734308,4.6026556745164715,1.482370074722007,-0.3066910937647362,0.9006866931513018,0.9034780514029321,1.2950346828979122,3.150003539068197,-19.67497574801115,7647.828720992564,0.5695344520163641,0.32044122520361384,0.8096428489327026,1.36270058592584,0.594322452246818,0.7312896463243815,0.20151217522636086,0.8107508503851705,1.9435552490549313,0.732284681389189,0.7309924978765245,0.15102736541535242,0.8106294874115241,2.2828398965208376,0.7878077831024064,0.7309872558753422,40.90833333333334,3.688999999999999,31.94182133333333
V6_d50_b4,131,V6,29312,0.536872923374176,0.14086689054965973,0.33613574504852295,0.4930967688560486,0.4231526553630829,0.24107150733470917,0.1275143027305603,0.4079165756702423,0.7628713846206665,0.013538263167763194,3.251553659212034,0.8990011406965726,16.096982092320662,0.5217383361310443,14.807105092277185,192.66763903495848,3.338397042776591,4.5533022533149055,1.4978861806137231,-0.3035821299162683,0.8966637516257981,0.9025374607411069,1.3081717836922269,3.251553659212034,-77.60725412718801,7737.502185330476,0.570548989035108,0.334539561251391,0.81859206369578,1.3301508588333264,0.5794849147420436,0.7360678198673078,0.21430967813108104,0.820100232751513,1.9002408642877378,0.7211584693030956,0.7358572007067934,0.16213259542729438,0.8228831132728023,2.2354677154559157,0.7784547714567969,0.7354589485031872,41.51666666666667,2.625,16.009
V6_d0_b4,132,V6,28753,0.5398759245872498,0.10163245350122452,0.23027122020721436,0.49887314438819885,0.446916401386261,0.24716365337371826,0.13554520905017853,0.4430507719516754,0.7972890734672546,0.014290978272449364,3.202499952577363,0.8997716910924516,15.976025074039677,0.5331312597750931,14.695605166806875,189.79080881868288,3.333861969792753,4.5266282655308725,1.4938755752077049,-0.31029676979529847,0.9001905514435383,0.9043553536222811,1.2807609870816652,3.202499952577363,-29.049054569968405,7508.07508741158,0.5805651749259493,0.3466343776497711,0.8050715901104912,1.3048248795791095,0.5745801309491365,0.741517018480651,0.22379426189642862,0.8105905483472611,1.87346052432512,0.7245692299309194,0.7404191494464744,0.16890015124729935,0.813231049967196,2.210799568308996,0.7849045928421561,0.7400651542540826,29.59166666666667,1.988,8.975157333333334
V6_d200_b4,133,V6,30421,0.5631219744682312,0.1420305073261261,0.3386610746383667,0.5157840251922607,0.42840272188186646,0.24476051330566406,0.11243611574172974,0.42419078946113586,0.770167887210846,0.014285259025637044,2.82705473314173,0.9109096568527907,15.866224290781014,0.5439208892193333,14.900928348671433,194.35130222008107,3.3374747214073066,4.489902263696395,1.4400062239060467,-0.32625843668897064,0.9090091321828635,0.9165135483392871,1.209720778521318,2.82705473314173,-81.50445827094967,7630.364629108106,0.5883391948957413,0.3565464156414576,0.7247497053031826,1.2728889704498068,0.5554257788007588,0.7517389113599309,0.23558534150324878,0.7276522204519318,1.8187138978147217,0.7102029901987178,0.7514432423798113,0.1808824544108391,0.7298660762056679,2.144056215728201,0.7762633413804928,0.7509401978715585,37.675,3.213,21.77985600000001
V8_d0_b1,1,V8,34653,0.570956826210022,0.12926992774009705,0.3074755072593689,0.5214537978172302,0.42525699734687805,0.25343799591064453,0.11791800707578659,0.3945954144001007,0.7873783707618713,0.01585603153977381,2.3540307852833227,0.932639917745946,17.4734850850035,0.5760261931393,14.390156688802541,189.3520245807872,3.3533041018617906,4.396315769855867,1.367367405701031,-0.37150672146365704,0.9302982409007176,0.9350988498340149,1.0864320682606037,2.3540307852833227,-62.79888748936992,8540.347236034066,0.6149573474048224,0.38434080243762114,0.6198578607211027,1.2073775963054674,0.5274431121501351,0.7719615400632287,0.26176397600589657,0.6211513407393319,1.7276399441471662,0.7023304920170201,0.7718060233201252,0.20300940502664355,0.621612700444722,2.0420727966428642,0.7802120241925994,0.7716859778266104,27.2,1.995,23.58356
V8_d50_b1,15,V8,42213,0.7113590836524963,0.19700782001018524,0.5065182447433472,0.6281381845474243,0.38702070713043213,0.27551791071891785,0.06551577895879745,0.3526248633861542,0.8003395795822144,0.017023907174369,2.361469409627241,0.9387205401058649,19.26803380442753,0.5886241578921394,15.138268717783667,212.96296842919344,3.380194784486054,4.401081035332099,1.362251993582775,-0.3825131337648004,0.9355576537064565,0.9411311589256003,1.0613634425879448,2.361469409627241,-173.89409952023902,10426.496342585617,0.6245801004820226,0.3866869454273386,0.6286404393735188,1.2062500855930658,0.5244640796938184,0.7769744278158279,0.26400848077494576,0.6291003292195572,1.7321010217413113,0.7023984743167457,0.7768990281735109,0.20563004942049395,0.6296262925432006,2.0533862012300985,0.7836628076412941,0.7767847722123571,36.11666666666666,1.841,30.369136
V8_d100_b1,43,V8,42682,0.7276046276092529,0.22109714150428772,0.5875744819641113,0.6440526247024536,0.38035809993743896,0.2792775332927704,0.06041638180613518,0.3408626914024353,0.8213362097740173,0.018746160117481876,2.3506874338982353,0.9420782342568242,20.29191793119377,0.5943540102775069,15.452168060747935,224.90016562482126,3.365680509200256,4.350426652410718,1.3632671910526517,-0.3923463338813467,0.9382856496930118,0.9446698038834407,1.051437361791084,2.3506874338982353,-222.20439262359048,11210.308086568217,0.6304320602942435,0.3954439778572477,0.6261608496851084,1.1911519622982842,0.5224506846737678,0.7782898237788662,0.274302571246856,0.6262493319647955,1.7095088490004833,0.7020641216379776,0.7783050529662745,0.21611185475389416,0.6265169895297809,2.025869622540202,0.7835715308028891,0.778232325028052,41.29166666666666,2.282,49.58938133333333
